match_id,puuid,champion,kills,deaths,assists,gold_earned,damage_to_champions,minions_killed,vision_score,win,team_position,game_duration_sec,game_version,item0,item1,item2,item3,item4,item5
EUW1_7875586486,Ll3AAswdsJQayUtCAZs-oiK3b_Xb1p4wfu3Z610J-tNIX0OHuhYXttqG33y5C9x6a8dBasvTPHVQxA,Anivia,2,10,3,7814,25936,151,14,False,MIDDLE,1457,16.11.782.9736,3040,6657,0,3170,1056,0
EUW1_7875586486,ehBJIGQ6fDUubt0dhniCnJckkHG9iyWGrAHc0Q0Zbb4C2rKAvtHvqaKlBZmgugS7FuB-swDhLd4DzA,Sivir,4,7,5,11517,20742,210,15,False,BOTTOM,1457,16.11.782.9736,1086,3032,3031,6675,1036,0
EUW1_7875586486,VboiPt5PLSVljuL1kJ5UAXG7KuHJ5H-ocH62jPNnBDb5LY9d2zWqpms0qYsdQexsRbYgUa8lO7Fh3g,Rakan,0,8,12,6130,4375,19,70,False,UTILITY,1457,16.11.782.9736,3869,3050,3190,3158,0,0
EUW1_7878931719,9JSXDMGhR3QfVRyViwcWE5IjJyfHAJWi53fxRZ4eCybzS0RiiZYKJ-IONkssxBM2s4kP-02SCF1cug,AurelionSol,9,6,5,11553,22116,207,12,False,TOP,1488,16.11.782.9736,1056,1082,2503,3116,3047,6653
EUW1_7878931719,URN3xzo9mVMt_cW42CyAG6WmUeQDQGCiJ83dASoDtFlbEUT9v7U6FFyspOZgQ3-jZW6ULOiZbLk5ZA,Hecarim,4,7,2,9297,12010,8,19,False,JUNGLE,1488,16.11.782.9736,3161,6699,3158,3133,0,0
EUW1_7878931719,ihGD_MaIqRyF-JoAmW1KG1_rLS9uAYAg_ZiL_MebDCUd0G_7LC6izzixWH0EjePaO2bq7ZuFcytYcA,Orianna,4,5,5,9761,19285,209,21,False,MIDDLE,1488,16.11.782.9736,6655,1082,4645,3175,4630,1056
EUW1_7878931719,C7R6Lz4cMF54xG2WRIX7bYCQaRxcw1Nthd-rYmO6aJNP04qNcCzk6Tc7tQ-OABC6gaouAYu7dtFp4w,Twitch,5,9,2,8701,14968,139,10,False,BOTTOM,1488,16.11.782.9736,1086,6697,6676,1042,1042,1042
EUW1_7878931719,LCgbODX972M9ZiQORm2uLzygKQ_oOuZv2pR5fQAav7O3LrCDc0zWTfnP5SjhDD7pA0XfArMhQXFqSw,Renata,1,8,11,6802,10186,29,93,False,UTILITY,1488,16.11.782.9736,2065,3190,3876,3158,0,0
EUW1_7878931719,JZt1H9IUQycPM_WiaqN0ONI1rnMyv-_7JT-vMu_tSHpRR539KOTGPgnL8SmGIspAQmZkhhAR16IbPw,Smolder,3,7,6,10023,13656,187,21,True,TOP,1488,16.11.782.9736,1028,3508,3009,3071,2021,1037
EUW1_7878931719,Gbw9roUdAWk7ta0b3F0sr0qtUwBTwBLmZfDoW2RUlZnb3Z7O4T888zWJt9ChFZgUI1off5M4W2zk8g,MonkeyKing,12,1,12,14572,19462,36,38,True,JUNGLE,1488,16.11.782.9736,3026,1036,6610,3078,3111,1036
EUW1_7878931719,_h-E1p2U3hTsScElkrIMpognfnA6sYwuZaseGIPi5ER_5anPwJxPnWibhz1UaIz1ChwmOUIZm_YBng,Ekko,6,4,7,11043,14049,174,14,True,MIDDLE,1488,16.11.782.9736,1056,1082,2510,3173,3089,1052
EUW1_7878931719,pSWBEpA8hzmsyEAj7KwF9vgttQ8B6K61gyCwE8-SxAWo7HWEhimL_vUk001Dmc8R8yTrerzsVxsL9g,Kaisa,14,4,8,15152,29089,186,19,True,BOTTOM,1488,16.11.782.9736,1086,6672,2421,0,3124,3115
EUW1_7878931719,odytdrATd7Z_RjrLb1TscdLF1fa9TAlBxeW9GURvKgTNQQic0g4oqzTx-p558hIjVQXrfUAJpNUWyA,Nautilus,0,7,19,7878,6448,20,68,True,UTILITY,1488,16.11.782.9736,3876,3109,3047,1029,3190,0
EUW1_7878895704,GLk1Z3V6hD4QLkn2IkCsqxCKimjDDr9qUZwzF0-u6hYaFa7ZFVJRT_DyHwfZWAtZZaA5ZWopFyOmKQ,Garen,4,6,4,9768,13940,145,25,False,TOP,1437,16.11.782.9736,6631,3006,1054,3046,3123,1036
EUW1_7878895704,j9zt3AobGlrJVRePwDquV9GjS1f8y9qNauarQG72NBGHo9LxZEdtn3v1ezPyNQkQDiJ3KcZCp3hLMg,JarvanIV,4,9,7,10383,10686,21,14,False,JUNGLE,1437,16.11.782.9736,3071,6610,6333,0,2422,0
EUW1_7878895704,oP7ATaJqgmSXgy-jWcn3Ewdi4wgdDcMF5jVV3X6SAkvH6wrxuiZVKxtScM9M99Go7tGfXSyO_8zm0Q,Ahri,2,8,5,8514,15428,189,11,False,MIDDLE,1437,16.11.782.9736,8010,3118,3175,3916,1082,0
EUW1_7878895704,9JSXDMGhR3QfVRyViwcWE5IjJyfHAJWi53fxRZ4eCybzS0RiiZYKJ-IONkssxBM2s4kP-02SCF1cug,AurelionSol,1,7,4,9135,16293,195,14,False,BOTTOM,1437,16.11.782.9736,1056,3116,2503,1082,2508,1052
EUW1_7878895704,HAeow-h6qhGFXcgKR2GA6NAzY5XBE7q-M_yRy0E9Oht_Ipthy5JNuhhu3SfH7FTj1V7BOHhUjIvlKA,Pyke,6,5,6,9551,13415,25,76,False,UTILITY,1437,16.11.782.9736,3877,6696,3009,3179,3134,0
EUW1_7878895704,XTSWA47JibMpK9yL_3MatAZPJlze9f1kWnXlS7yGluw1LKz9LASB-B4Yng9ZX-lwFLKqLpyTEQ_EZw,Olaf,13,3,9,13628,34372,195,17,True,TOP,1437,16.11.782.9736,1055,0,3074,3073,6333,3047
EUW1_7878895704,Z-Qaj-tVMwBmyH638MEvWMijwkJjfY_EuGh-X-uegcydAp7lhmZp8aSfdl13t5DGpxv59gwNJk-aVg,Vi,7,6,8,11144,17122,17,37,True,JUNGLE,1437,16.11.782.9736,3071,6610,3047,3026,0,0
EUW1_7878895704,Tz21EqIbbo_FbrErx-4wjYIad_qDT5cSYd-qKFZq-kQX5aUuE4RqjwqP71JYQebtvR1LivOHaycl5Q,TwistedFate,6,1,14,11128,16835,172,28,True,MIDDLE,1437,16.11.782.9736,6657,3041,3086,1056,3171,3100
EUW1_7878895704,Fgdqx3Jf9dMRtw8mcgdOgWhKSyxrKpskORMLtc8u1QVPLJxSP52NhfYf_sy0WC6frJXwTi-KK62dtA,Ziggs,9,3,6,14579,31488,225,26,True,BOTTOM,1437,16.11.782.9736,4645,3040,6655,1058,1058,1056
EUW1_7878895704,KBh30xZ4lSWz6AAsYt_jF-Ady8wv2GVEJjX_4YII4AbX38wFGGUtt5ECowjn5HjfGLzFKcnl5OITmA,Rell,0,4,24,8086,8130,19,77,True,UTILITY,1437,16.11.782.9736,3869,3050,3109,1011,2022,3111
EUW1_7878849238,njRREgs20AWZWYvce_jDkqIBtt91Lo_tOq25hMklExhAXT0yx8IocecWV62kxvV0vncLhMqtwDeg4Q,Riven,1,11,5,8414,8625,160,14,False,TOP,1487,16.11.782.9736,1054,6610,6692,3111,0,0
EUW1_7878849238,Lmb_gvDTrIIUsXav4sGwUX_8_ZO7dB8w9gmKUIg6zaaZhnOHkY7Kgwe151yd6NQL9D2loyMWRZ29-g,FiddleSticks,8,6,7,12455,21896,40,54,False,JUNGLE,1487,16.11.782.9736,3147,3157,0,3020,6653,4632
EUW1_7878849238,Lk_vP1ZQfBthS0dXW7-ROY2CjIJYxOxJo8wzswCNUUcPVkOQaTksOter3yfaPCTucYv26pu3MwOXAg,Anivia,1,9,3,7450,12812,172,10,False,MIDDLE,1487,16.11.782.9736,6657,3040,3175,1056,0,0
EUW1_7878849238,092UmrpBIGpn2CgJWbsI43-REiVSt9crEOs1FG8UuE09WyRuduZkVAdgIhbT6nJdwPudISUmnp7iuw,Draven,9,12,3,14726,23637,219,10,False,BOTTOM,1487,16.11.782.9736,1086,2523,3031,6697,3036,1018
EUW1_7878849238,XkWa6avnhnKjqiBJWzFr8te_ccqnf_gW-wowCQzQBPbCCrT7GCHXYF6PitEmh6EUH8YgtQ1_YomvgA,Karma,0,9,11,6395,8356,15,35,False,UTILITY,1487,16.11.782.9736,3870,6620,3158,6617,1052,0
EUW1_7878849238,gUNBKuUnwTpZiZA2RRrws2AJoAG5Y2ap_ww7utpny4XNtokp28F9QqNYgl4Anq006lqM9gSIumlQYQ,Lissandra,9,4,11,13916,21798,230,31,True,TOP,1487,16.11.782.9736,0,3118,3041,3020,3157,4645
EUW1_7878849238,26v4kPoApsXjyfr6fDerOicGUCdbUccwl0B413KHAiYjm1ZM1lkuvBvILicpJ5H5m054-YWn2DsIig,Udyr,2,1,12,11549,9227,21,18,True,JUNGLE,1487,16.11.782.9736,3161,6631,3009,1028,1028,0
EUW1_7878849238,9JSXDMGhR3QfVRyViwcWE5IjJyfHAJWi53fxRZ4eCybzS0RiiZYKJ-IONkssxBM2s4kP-02SCF1cug,AurelionSol,20,3,10,15193,49620,208,16,True,MIDDLE,1487,16.11.782.9736,3102,3147,2503,3116,3175,6653
EUW1_7878849238,REXfu8FwyVGiA_03c7WNj7PKKUNJ3NyzbPba-t6TlWqH-GIIt5wjLSaGVn99OKznqftfFN-1yCsSzg,Samira,12,7,5,12415,25282,131,13,True,BOTTOM,1487,16.11.782.9736,1055,6676,3031,3035,1018,0
EUW1_7878849238,PJTj05r9OTRW7HIxqRLxxyDHagwtVXU1qq3DUFKRlv-Tth-qnOnRphUL_ITDzn4QXPX0b_4EyM4IHA,Nautilus,4,4,17,8556,9146,38,56,True,UTILITY,1487,16.11.782.9736,3109,4005,3067,3047,1029,3877
EUW1_7879093294,uZfrTKXw1Ovp-9vBN5GOs00UoQjAdOCp7gvDKJXDe-Y-6RWFNoqll8-sMy9dbkiijtAm1bgavJs2ag,MonkeyKing,8,7,3,13128,22652,214,29,False,TOP,1922,16.11.782.9736,3033,6698,3031,3008,3133,3057
EUW1_7879093294,BKmqhZwi6Clw8Wbx-UxH0uDB5FEhCkUYrACbFgxDJt150FEAyR8kiD61hIDvzrBmqHu1BiNJWDMcEg,Skarner,3,12,11,11883,22625,24,30,False,JUNGLE,1922,16.11.782.9736,2502,2525,3075,3211,3111,3067
EUW1_7879093294,_xTKIqzQS28SEAhbKHeGZ7evafE-QkIQdjjk3cBqyDC30ZopP8BZ58oHV_qR5z1rwwB6ex1cjkAZhg,Zed,10,10,4,15624,29020,198,16,False,MIDDLE,1922,16.11.782.9736,6699,2520,6694,3814,2021,3173
EUW1_7879093294,hlgtNz9aSiCVfcp-nsBCCrhseb0as-EuVBXf2Q8jriq84IsSnrTTa3PRwO66kl1YuT5_GI-9o6gWPQ,Velkoz,5,3,8,15897,38414,280,19,False,BOTTOM,1922,16.11.782.9736,2503,2420,4628,1082,3089,3102
EUW1_7879093294,PuIiNXEq3CVxkRDfe7MCH3y0qCV_B0uTEOu3O-DwHvLXd3NkEl3-UyKdAxdJ4MdebkrQJviRUXw_Bg,Xerath,3,7,12,10019,25718,60,83,False,UTILITY,1922,16.11.782.9736,3020,1058,3871,6655,4628,1058
EUW1_7879093294,xPqGHyRf5eD83gT1r7HaYKFGpAbJkaCy1s6sHzb2rW6_15r1AOLkSG2WIvNA16k5lG6ho83xM5XzGQ,Olaf,15,7,8,17811,31796,212,29,True,TOP,1922,16.11.782.9736,6333,3074,3047,3073,3156,1011
EUW1_7879093294,seOS4s5u9HYcvf4bwEl1tQUGypLw3N9qILcVQJ4fAflh7gL8tiXBOX_HeWXcUcFtdBT1_y43dWptFQ,RekSai,6,7,18,13234,26012,15,35,True,JUNGLE,1922,16.11.782.9736,3748,3161,2055,3053,3047,3067
EUW1_7879093294,pO_HD1V33G7xVbPDxeIz5f44eHgj3j1OVz0z587Oo-vBu4T3Ir4hLS0nemWF9by6s1ePnXA2yOXlkg,Ahri,13,5,12,15699,36033,240,30,True,MIDDLE,1922,16.11.782.9736,3157,3152,1058,3118,3171,3041
EUW1_7879093294,dqQyDzZl8t46SgeWRm02GrJi48p1JBm_GNmYSHLXpqwShcwQ_vogN73hTH5aFodiqVbrLwEi7RLaZw,Lux,5,4,12,13703,19794,244,30,True,BOTTOM,1922,16.11.782.9736,1056,3118,4645,3089,0,0
EUW1_7879093294,L8cIqwiC33gl8JQiO4shV9Gs_eXglL5HU0KJKfZqHxBzDgAt9Ey7SYahZvJz7lWZYXx6s9iqhLgfFg,Blitzcrank,0,6,22,9015,9864,27,98,True,UTILITY,1922,16.11.782.9736,3869,3190,3050,2524,0,3009
EUW1_7879081236,V9oMrkYJbYzoyb-0gWGE9-G6LHrstGrCiLHidrwBxEu1xhzrgzOA7hB5JAvTgeltKoHlCtJu9OyDFA,Kled,8,6,3,14331,35226,214,18,True,TOP,1607,16.11.782.9736,2021,3748,3047,3181,6610,2021
EUW1_7879081236,owS7aOxM4YZ4Yl5OnUHTUqyb9-h65SiwcW0XYUuGZC-ka0nAf7JfB38ZmIKKk7r5eba0-zI2vtBSbA,Viego,8,2,8,12257,18580,10,23,True,JUNGLE,1607,16.11.782.9736,6676,6672,6673,1018,2422,0
EUW1_7879081236,yGYSe5NqgOTAlj-NIMELdOYWjJdccZkbS8vS-n_mcxD6WvcXYzVXmWEV0LzcOJBwufd96TVgpEBshw,Ahri,13,3,5,14116,38132,229,16,True,MIDDLE,1607,16.11.782.9736,2421,3171,3118,3041,4645,3089
EUW1_7879081236,dqQyDzZl8t46SgeWRm02GrJi48p1JBm_GNmYSHLXpqwShcwQ_vogN73hTH5aFodiqVbrLwEi7RLaZw,Samira,3,3,2,10883,10693,205,17,True,BOTTOM,1607,16.11.782.9736,1055,3031,6676,1018,3035,0
EUW1_7879081236,X2cp7tKrtRa9RPMQok87MayJgzt4VYhDzwfhk0CCkLD9zUhET3p1uRrFetR6kgtITXteNGuei2p3Eg,Nautilus,2,2,15,8848,8892,41,86,True,UTILITY,1607,16.11.782.9736,3109,3869,3190,1011,3047,1028
EUW1_7879081236,-txK0jmbOVi_IH2JIFcBqzL0WJgG8SnTG1vqB4E9nN6LXtm7QU8dagfFaexGJNp9xeteSZj4bbMZlA,Zaahen,1,8,2,8623,18963,173,24,False,TOP,1607,16.11.782.9736,2031,3078,6610,0,3047,1055
EUW1_7879081236,eMiy2-m8iChblcx7Gs4SpxKQEpCPPGZMqzTSQJVf_OPR3iQoZh80eJ-6FbQjCI4yPpFRvWmpFYSaeA,XinZhao,5,11,1,10016,14696,13,26,False,JUNGLE,1607,16.11.782.9736,1036,6610,6333,3047,1036,1028
EUW1_7879081236,Stza0c2TbVjIjXn80roVVhs9mAGoYW5ESPtfMMk2ZDImT9YMiM6r9LVT-VoFavOB7uidC3GvCTIvjA,Viktor,3,9,3,10650,20493,241,14,False,MIDDLE,1607,16.11.782.9736,4645,1082,3152,3168,2503,0
EUW1_7879081236,sZaplFpVE1tfOqrRza1o6E_ezpY3MHag4RD_OVgR7IZSy5O-Xf-HsD8xFVF-F-2K8a5w5QRsVJoT8A,Vayne,7,3,3,12074,26161,201,16,False,BOTTOM,1607,16.11.782.9736,1086,3153,3124,6665,1033,0
EUW1_7879081236,ClAGIJnC-_K0_g9c6qJSObvsEVGhbHNZ_kNJRD1bVgUwbt4R2Vk52gB4y9A4bycE4vSQRG2ZWswaEg,Lulu,0,3,13,7507,9261,32,54,False,UTILITY,1607,16.11.782.9736,3107,3870,2031,3158,3504,3067
EUW1_7879075607,N9oBMNr_vpApKFsGLlEjtv7o7NUOxweTcriSQAE96DVFqvjLJ5flfGxRc_jfT-ooelOtLKdNFQZX2w,Ambessa,5,4,7,10200,18208,147,22,True,TOP,1493,16.11.782.9736,1055,6692,3161,3008,1029,0
EUW1_7879075607,osKTjiJTzNcGyWJZ4qWbzDVw4KSvIC0ujwKn7c9lhMIBLVgE9MdR_lu_5otKc5H4CeMghkwMCkQjpw,Diana,3,1,10,12035,18095,25,16,True,JUNGLE,1493,16.11.782.9736,4633,2510,3020,3115,0,0
EUW1_7879075607,h9SHGZ3mCbgXPkL5AsM_zpqB-rqL6Ms4yxUMJ4zYG0FR6pT3ugi6RWg3gaItsr_TtqdCA16nKpPgtA,Anivia,9,2,7,12468,19629,202,11,True,MIDDLE,1493,16.11.782.9736,1056,6657,3070,3118,3089,3175
EUW1_7879075607,dqQyDzZl8t46SgeWRm02GrJi48p1JBm_GNmYSHLXpqwShcwQ_vogN73hTH5aFodiqVbrLwEi7RLaZw,Ezreal,9,3,3,13103,21102,199,15,True,BOTTOM,1493,16.11.782.9736,1086,3042,3078,3161,3133,1037
EUW1_7879075607,kf2IzPhKwwGu5Ad9SlbqbZIRUdIiL7YGmvS9s7uQuEYBQBnSQshiYcvi-L2eAlqMi2NPOiU_58zBOw,Pyke,7,4,9,9610,12080,12,58,True,UTILITY,1493,16.11.782.9736,3869,3179,3047,6699,0,0
EUW1_7879075607,UrEXtU6BSwgkocyrYso1Mn7xe1lxnzTDq0OU6ZXOkIpt0YSyF37ksMRafVdqCg9D_qsb9HAVYUHAJw,Gwen,2,6,1,8707,14704,183,22,False,TOP,1493,16.11.782.9736,1056,4646,3020,3100,3145,0
EUW1_7879075607,CH9PefYqLvG3AU5_BaN9uyZ0Ay1mlRnv41azmgJC5s2YF9X7g_99X4zdMU_rHk_-8p-noDlVMtWn7w,JarvanIV,8,6,4,10327,15102,24,22,False,JUNGLE,1493,16.11.782.9736,6610,6692,3111,1037,2019,1036
EUW1_7879075607,6L2LVqYB7r7vUqTPcqSVCH11RFYw5ABhUWU9R1YFYU8E7HFdV-MsCdAVIdUUbT4nNkUKslV-0QSSeg,Smolder,2,9,0,8228,10358,149,17,False,MIDDLE,1493,16.11.782.9736,1055,3508,3173,3161,0,0
EUW1_7879075607,F4fJ9TwsukWS-ZXnXPkbVBVC7BXyThVXzUYRJTA3haHqcUYercBgz3kOcc_YJprBBIlvamNQauqIUA,Aphelios,2,6,3,10660,19100,195,12,False,BOTTOM,1493,16.11.782.9736,1055,1036,2523,3031,6670,1036
EUW1_7879075607,IOIYF-VBwE-k1fjxWth19F7uv_PgjRNoGOXNdzWJU0EqsSmRbgQOO-JALiH0EsmU3hb0uObvNYZrvA,Thresh,0,6,9,6616,5214,22,83,False,UTILITY,1493,16.11.782.9736,3869,3158,2525,1029,3067,1033
EUW1_7877638860,36eqzWaEmvHSbJxP_Pj_RRYWQIQ8bDQZn54yQOrt7NdWMlFVpgMFd962VZgYsMsJjKG9YUNjGTiKjg,Ornn,2,2,0,8537,7439,203,14,False,TOP,1387,16.11.782.9736,1120,6660,2504,1011,3047,3082
EUW1_7877638860,WoDG6MgWpZHDEif3UCMKt4v3ZMn4XfdXx2W_2pUTK8_P1gWCzXlGk_ZsFDaP2Sv_IMtwzpxDD-UZmA,Maokai,1,11,4,7318,13589,21,18,False,JUNGLE,1387,16.11.782.9736,3145,1082,6653,2055,1058,3158
EUW1_7877638860,HVImi8qfuKDZL2xjGNd071n5Rt25DV_ZN12j8Fxc2YLdJK0OKtP5kQB6iah35PlP4ssTAtYv7njlKQ,Riven,2,9,0,8000,15509,156,6,False,MIDDLE,1387,16.11.782.9736,2019,2517,3133,1037,3168,1120
EUW1_7877638860,ejfheZ6teVHue2rOB3_SVwcEeqSpn0561I8jumd2lW3O64lVUkQ93fw-fgC5ziwzjg4yQl2TWPeBOQ,Draven,3,5,2,10671,13456,205,16,False,BOTTOM,1387,16.11.782.9736,1086,3031,1018,6697,0,2523
EUW1_7877638860,gXJyXXp9VvkCjfeN6Q6zmfXvnwz8Jq-6NEJbB9OqDMnDjCZhlo1dBNJY9Qa6iBhGeiIRm9V3XRwRZA,Blitzcrank,2,4,3,6467,5030,32,67,False,UTILITY,1387,16.11.782.9736,3877,3009,4005,1033,3067,1029
EUW1_7877638860,0GmN38vQxjHiy-UIJg8SDAzO-Mb6o5PuWZwHs8gvgXkheM_9_i4lnvaP-EpJ1vCb8jkd5oZg430pBA,Kayle,6,5,3,10989,16704,233,13,True,TOP,1387,16.11.782.9736,1055,3115,3009,3100,1058,0
EUW1_7877638860,aWjcuZvUY8PUKLzWHtPq42zRk9Z1Ps8WmPpDFee1qL8OQJ1Fb7UEpIalmt8XCxyNnZcXBJQroULpcQ,Lillia,13,1,9,14280,22788,60,11,True,JUNGLE,1387,16.11.782.9736,3041,6653,3047,4633,3089,1029
EUW1_7877638860,BMsAzlUClR5lUJ44zJcqmRs55gsnyms0CqbtQU5lirjFXusSOm1JSFGVn9EOMafB1kz2RpLmVokPNw,Yone,5,1,8,13114,16679,208,16,True,MIDDLE,1387,16.11.782.9736,1037,1018,3172,3153,6673,1038
EUW1_7877638860,Tka9laNxuRz9XieIa9D5I7Qy5y9XNY__6-YuQ5JwCMq5yXxgjlA4N-lXJA5Fs56zZ96a1NfoBj76Rg,Senna,3,1,13,10461,16304,132,7,True,BOTTOM,1387,16.11.782.9736,1120,1083,3087,3071,1037,1036
EUW1_7877638860,5LzD24FAinQqQAnHcdPXColyH5UhzLJpf0m-Rj73HGeJGh1BCXs3o5L832aU-9XYa-Zpwy6_cFZ0Vw,Sona,4,3,15,7276,7874,14,63,True,UTILITY,1387,16.11.782.9736,3158,6620,3877,6617,0,0
EUW1_7877575679,njRREgs20AWZWYvce_jDkqIBtt91Lo_tOq25hMklExhAXT0yx8IocecWV62kxvV0vncLhMqtwDeg4Q,Riven,3,9,0,13715,13684,228,23,False,TOP,1903,16.11.782.9736,3035,3074,3158,2517,6333,3133
EUW1_7877575679,26It4WgBGSE8msaYJkheGzpobdoSnJJSHriSJMtvbXIQ1Udz_t3fJnkF_3jq7xm90HWYT497t6xEMQ,Viego,7,5,9,14307,21048,37,37,False,JUNGLE,1903,16.11.782.9736,6676,3036,3111,6673,1036,6672
EUW1_7877575679,VZoRAdC4qlU9jI_izECvNQBgf7cH8ZfCVEOchjFUvb8HN1mAt1lotsvyZoGWShX8K9Q2CsYjCuJR6A,TwistedFate,2,7,3,13444,21389,265,44,False,MIDDLE,1903,16.11.782.9736,3100,3094,1058,6657,3170,1058
EUW1_7877575679,zXOJdqYz0-Bs-qenQ4RU7BSFJTjZX4ZqI8dZ66-icrUI9hHxeyca-SaeXKJR6DJSchMt4yrGmkLXjg,Samira,11,7,4,16442,21367,237,19,False,BOTTOM,1903,16.11.782.9736,1055,6676,3031,3036,3072,2019
EUW1_7877575679,pbkUkNLrZRY6VLFmRNeF8ygMmMGahQsLzMsO9CJj6U7XoXXaZLt-0LhN1iA6HyniQhqZht5Ff5yHAQ,Nautilus,0,7,16,9574,11335,24,93,False,UTILITY,1903,16.11.782.9736,3190,3877,3109,3111,2524,0
EUW1_7877575679,0yQe2Y-eTj5yiSyk5Op-vxCKlotH_Eupqz79LKA3yGFFYw22RlYn2J-Xyum2rFfHzno_6DY1Yo0eUQ,Malphite,5,2,6,13930,21069,262,23,True,TOP,1903,16.11.782.9736,3143,3068,3075,3047,6665,1029
EUW1_7877575679,dXm3fimL_SCsBmq5BkUBUybvHDPaKx-LLxziV2W8WVxuvT_PBXnVKabOzbhaIOL1ionydoRdt2o09g,Khazix,9,4,11,16902,24547,25,40,True,JUNGLE,1903,16.11.782.9736,3179,6699,6694,3047,6695,3134
EUW1_7877575679,0GmN38vQxjHiy-UIJg8SDAzO-Mb6o5PuWZwHs8gvgXkheM_9_i4lnvaP-EpJ1vCb8jkd5oZg430pBA,Ryze,15,4,8,18756,46393,310,27,True,MIDDLE,1903,16.11.782.9736,2522,3135,6657,3170,3110,3040
EUW1_7877575679,JQ9CW2HgugyR-n8A3cFxq7VLll_s8ZLendDFw9hiuoeGrQEmCtR7CSDNxNq8Ay79gwY3rJ0TDliJ6A,Zeri,4,7,14,14799,21653,255,34,True,BOTTOM,1903,16.11.782.9736,3097,3046,3031,3123,1036,1018
EUW1_7877575679,QP01HlStxS8Zm5CD-VOeQyqjnffu4txzKeWQmGZrk5RLHH7grbwxDRxIYaIl6m4ja1UkjDDTESYUZQ,Braum,2,6,18,8661,6975,18,77,True,UTILITY,1903,16.11.782.9736,3111,3190,3877,3109,3082,1028
EUW1_7877207896,oru0qmTWzwCPs-YZa5d4s3cFvLZLXl5iqLOOwMThVWlBx9HVRXm3morgU2VcN6kzAeedERgxUTwL2Q,DrMundo,5,6,3,8982,19407,167,16,False,TOP,1310,16.11.782.9736,3143,1120,3076,1001,3084,1033
EUW1_7877207896,42Hdu0IaTCn8jlY7TfD4OyVxH-zW6xpAM9gmzIZ_Km6g6r-rEsL3C93HeDU8AgAqp5mG4GnvRlQhoQ,Evelynn,6,2,4,9943,12990,21,14,False,JUNGLE,1310,16.11.782.9736,3020,1082,3100,3089,4630,0
EUW1_7877207896,0GmN38vQxjHiy-UIJg8SDAzO-Mb6o5PuWZwHs8gvgXkheM_9_i4lnvaP-EpJ1vCb8jkd5oZg430pBA,Yasuo,8,5,3,10893,19733,188,13,False,MIDDLE,1310,16.11.782.9736,1037,3046,3170,3031,3123,2019
EUW1_7877207896,CfVjKk5y-SokwqVSPY1Fa47RoVi7bpl4O1lZj7_U1iOrnj7n9dn3XhvEUfKZFJXk2bnjZRw3MYIlcQ,Swain,3,8,14,8349,20268,104,9,False,BOTTOM,1310,16.11.782.9736,1120,3082,2503,3108,3147,0
EUW1_7877207896,D_IOcwmS2zCZadkU1KP2gwIH7dOGok8S5RYf30_4WtVS_xZMAjY59sOeA-ZEcunn7e1bLroSLM3VEA,Rell,3,6,11,6927,9083,32,57,False,UTILITY,1310,16.11.782.9736,3869,3190,3050,1028,3158,0
EUW1_7877207896,0ydJEUW2zq84C9zYGQglgU0rVwI5O__L8w2Rai1PS5UVEG80DwfHfa_WXonVv2W0UjomiN1TfHfLzw,Fiora,13,8,2,12368,34034,156,10,True,TOP,1310,16.11.782.9736,3074,3047,1055,6333,3156,0
EUW1_7877207896,l21r-8Lqac1fVj0EFkyd1I3Zs8U5xowap46SHBBO3TJGl56BtbihqTgqfsefU3soIeV5x2NjG5x7Zg,Nunu,1,4,16,9204,20966,26,17,True,JUNGLE,1310,16.11.782.9736,2525,3111,2055,6653,3082,1082
EUW1_7877207896,LS8uW_FY9QWe0aehQOY9RgUZfPej1MckVWUt9dPMaFpANLh42iAq5Hd7uXU7_il_N1ixaDogxsRTqQ,Xerath,6,2,7,10889,11045,204,17,True,MIDDLE,1310,16.11.782.9736,2420,6655,1056,4628,1058,3175
EUW1_7877207896,dhgEP3Hvtm8M3PQih2XtnNT4kbYB53hkmiZPJEpXNIz-g4U85xDk89t5IB1lwxwrZq5txBX5-kfDlQ,Caitlyn,4,7,10,9013,16201,136,26,True,BOTTOM,1310,16.11.782.9736,3031,2523,1018,0,1055,0
EUW1_7877207896,u7KQlmBzwhZy7gOR6kgWEpSHWsbPqTDgYMHWjQb7yLa3DxLKuf3u8Q-AK4-uz6UM-Qmg2G9M1v3tzw,Anivia,3,4,12,7728,10520,41,50,True,UTILITY,1310,16.11.782.9736,6657,3876,3009,2524,1026,0
EUW1_7878146315,qmUqSq634tfDR9yzeNmuNtphxhg-ebdn7GNoqpXaAydI2fGYofBVrjwwv5X-QiRE733z3Pkft12Qkw,Rumble,7,5,18,10734,30909,152,17,True,TOP,1558,16.11.782.9736,2420,6653,3916,8010,3020,0
EUW1_7878146315,EKDu7tVq9JoXqAIF8ZZ61xaxjuH1_TaS5Dr3Mws4qkRKSicTnVpDMqm55PaELREE9XYUBuoJx74gWQ,Nocturne,12,5,8,14158,22095,28,17,True,JUNGLE,1558,16.11.782.9736,6697,3179,1001,2512,3035,3031
EUW1_7878146315,Iaqw8yEJvY1L1Aq88lHFV5U_imVzsMRyJeDtc87HHR7Dtt7lnTvBADTbymdDw0wVW6bbs-5ZmKC_fg,XinZhao,8,8,16,10772,24175,169,12,True,MIDDLE,1558,16.11.782.9736,4633,3115,0,2510,0,3168
